CED (2019),Australian Citizenship,Sex,Age,Highest Educational Attainment,Birthplace,Persons,ccellid,cgender,ccountry_born,cage_group4,ceducation,cced_name,cstate_name,cnumber,cced_2016lab2ppshare,cgender2,ccountry_born2,ccountry_born3,cnumber.ced,cpercent.ced,ceducation2,ceducation3,ceducation4,cage_group4.34.49,cage_group4.49.64,cage_group4.64.104
Eden-Monaro,Australian and not stated,Female,35-49,Group 3,Not stated/Sup,100,1221,2,3,2,3,Eden-Monaro,NSW,100,52.93,1,0,1,110137,0.00090796,0,1,0,1,0,0
Eden-Monaro,Australian and not stated,Female,35-49,Group 4,Australia,762,1222,2,1,2,4,Eden-Monaro,NSW,762,52.93,1,0,0,110137,0.006918656,0,0,1,1,0,0
Eden-Monaro,Australian and not stated,Female,35-49,Group 4,Born overseas,59,1223,2,2,2,4,Eden-Monaro,NSW,59,52.93,1,1,0,110137,0.000535696,0,0,1,1,0,0
Eden-Monaro,Australian and not stated,Female,35-49,Group 4,Not stated/Sup,923,1224,2,3,2,4,Eden-Monaro,NSW,923,52.93,1,0,1,110137,0.008380472,0,0,1,1,0,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 1,Australia,4920,1225,2,1,3,1,Eden-Monaro,NSW,4920,52.93,1,0,0,110137,0.044671636,0,0,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 1,Born overseas,802,1226,2,2,3,1,Eden-Monaro,NSW,802,52.93,1,1,0,110137,0.00728184,0,0,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 1,Not stated/Sup,215,1227,2,3,3,1,Eden-Monaro,NSW,215,52.93,1,0,1,110137,0.001952114,0,0,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 2,Australia,1505,1228,2,1,3,2,Eden-Monaro,NSW,1505,52.93,1,0,0,110137,0.013664799,1,0,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 2,Born overseas,236,1229,2,2,3,2,Eden-Monaro,NSW,236,52.93,1,1,0,110137,0.002142786,1,0,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 2,Not stated/Sup,51,1230,2,3,3,2,Eden-Monaro,NSW,51,52.93,1,0,1,110137,0.00046306,1,0,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 3,Australia,4466,1231,2,1,3,3,Eden-Monaro,NSW,4466,52.93,1,0,0,110137,0.040549497,0,1,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 3,Born overseas,1074,1232,2,2,3,3,Eden-Monaro,NSW,1074,52.93,1,1,0,110137,0.009751491,0,1,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 3,Not stated/Sup,97,1233,2,3,3,3,Eden-Monaro,NSW,97,52.93,1,0,1,110137,0.000880721,0,1,0,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 4,Australia,1198,1234,2,1,3,4,Eden-Monaro,NSW,1198,52.93,1,0,0,110137,0.010877362,0,0,1,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 4,Born overseas,202,1235,2,2,3,4,Eden-Monaro,NSW,202,52.93,1,1,0,110137,0.001834079,0,0,1,0,1,0
Eden-Monaro,Australian and not stated,Female,50-64,Group 4,Not stated/Sup,1175,1236,2,3,3,4,Eden-Monaro,NSW,1175,52.93,1,0,1,110137,0.010668531,0,0,1,0,1,0
Eden-Monaro,Australian and not stated,Female,65+,Group 1,Australia,5238,1237,2,1,4,1,Eden-Monaro,NSW,5238,52.93,1,0,0,110137,0.047558949,0,0,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 1,Born overseas,1235,1238,2,2,4,1,Eden-Monaro,NSW,1235,52.93,1,1,0,110137,0.011213307,0,0,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 1,Not stated/Sup,263,1239,2,3,4,1,Eden-Monaro,NSW,263,52.93,1,0,1,110137,0.002387935,0,0,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 2,Australia,398,1240,2,1,4,2,Eden-Monaro,NSW,398,52.93,1,0,0,110137,0.003613681,1,0,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 2,Born overseas,158,1241,2,2,4,2,Eden-Monaro,NSW,158,52.93,1,1,0,110137,0.001434577,1,0,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 2,Not stated/Sup,15,1242,2,3,4,2,Eden-Monaro,NSW,15,52.93,1,0,1,110137,0.000136194,1,0,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 3,Australia,2036,1243,2,1,4,3,Eden-Monaro,NSW,2036,52.93,1,0,0,110137,0.018486067,0,1,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 3,Born overseas,650,1244,2,2,4,3,Eden-Monaro,NSW,650,52.93,1,1,0,110137,0.005901741,0,1,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 3,Not stated/Sup,58,1245,2,3,4,3,Eden-Monaro,NSW,58,52.93,1,0,1,110137,0.000526617,0,1,0,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 4,Australia,1785,1246,2,1,4,4,Eden-Monaro,NSW,1785,52.93,1,0,0,110137,0.016207088,0,0,1,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 4,Born overseas,507,1247,2,2,4,4,Eden-Monaro,NSW,507,52.93,1,1,0,110137,0.004603358,0,0,1,0,0,1
Eden-Monaro,Australian and not stated,Female,65+,Group 4,Not stated/Sup,1281,1248,2,3,4,4,Eden-Monaro,NSW,1281,52.93,1,0,1,110137,0.011630969,0,0,1,0,0,1
Farrer,Australian and not stated,Male,18-34,Group 1,Australia,5800,1249,1,1,1,1,Farrer,NSW,5800,29.47,0,0,0,120023,0.048324071,0,0,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 1,Born overseas,222,1250,1,2,1,1,Farrer,NSW,222,29.47,0,1,0,120023,0.001849645,0,0,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 1,Not stated/Sup,95,1251,1,3,1,1,Farrer,NSW,95,29.47,0,0,1,120023,0.000791515,0,0,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 2,Australia,4377,1252,1,1,1,2,Farrer,NSW,4377,29.47,0,0,0,120023,0.03646801,1,0,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 2,Born overseas,76,1253,1,2,1,2,Farrer,NSW,76,29.47,0,1,0,120023,0.000633212,1,0,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 2,Not stated/Sup,66,1254,1,3,1,2,Farrer,NSW,66,29.47,0,0,1,120023,0.000549895,1,0,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 3,Australia,1549,1255,1,1,1,3,Farrer,NSW,1549,29.47,0,0,0,120023,0.01290586,0,1,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 3,Born overseas,155,1256,1,2,1,3,Farrer,NSW,155,29.47,0,1,0,120023,0.001291419,0,1,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 3,Not stated/Sup,16,1257,1,3,1,3,Farrer,NSW,16,29.47,0,0,1,120023,0.000133308,0,1,0,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 4,Australia,646,1258,1,1,1,4,Farrer,NSW,646,29.47,0,0,0,120023,0.005382302,0,0,1,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 4,Born overseas,32,1259,1,2,1,4,Farrer,NSW,32,29.47,0,1,0,120023,0.000266616,0,0,1,0,0,0
Farrer,Australian and not stated,Male,18-34,Group 4,Not stated/Sup,1279,1260,1,3,1,4,Farrer,NSW,1279,29.47,0,0,1,120023,0.010656291,0,0,1,0,0,0
Farrer,Australian and not stated,Male,35-49,Group 1,Australia,4118,1261,1,1,2,1,Farrer,NSW,4118,29.47,0,0,0,120023,0.034310091,0,0,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 1,Born overseas,220,1262,1,2,2,1,Farrer,NSW,220,29.47,0,1,0,120023,0.001832982,0,0,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 1,Not stated/Sup,113,1263,1,3,2,1,Farrer,NSW,113,29.47,0,0,1,120023,0.000941486,0,0,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 2,Australia,4016,1264,1,1,2,2,Farrer,NSW,4016,29.47,0,0,0,120023,0.033460253,1,0,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 2,Born overseas,161,1265,1,2,2,2,Farrer,NSW,161,29.47,0,1,0,120023,0.00134141,1,0,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 2,Not stated/Sup,90,1266,1,3,2,2,Farrer,NSW,90,29.47,0,0,1,120023,0.000749856,1,0,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 3,Australia,2317,1267,1,1,2,3,Farrer,NSW,2317,29.47,0,0,0,120023,0.019304633,0,1,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 3,Born overseas,355,1268,1,2,2,3,Farrer,NSW,355,29.47,0,1,0,120023,0.002957766,0,1,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 3,Not stated/Sup,34,1269,1,3,2,3,Farrer,NSW,34,29.47,0,0,1,120023,0.000283279,0,1,0,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 4,Australia,675,1270,1,1,2,4,Farrer,NSW,675,29.47,0,0,0,120023,0.005623922,0,0,1,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 4,Born overseas,64,1271,1,2,2,4,Farrer,NSW,64,29.47,0,1,0,120023,0.000533231,0,0,1,1,0,0
Farrer,Australian and not stated,Male,35-49,Group 4,Not stated/Sup,1085,1272,1,3,2,4,Farrer,NSW,1085,29.47,0,0,1,120023,0.009039934,0,0,1,1,0,0
Farrer,Australian and not stated,Male,50-64,Group 1,Australia,5940,1273,1,1,3,1,Farrer,NSW,5940,29.47,0,0,0,120023,0.049490514,0,0,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 1,Born overseas,401,1274,1,2,3,1,Farrer,NSW,401,29.47,0,1,0,120023,0.003341026,0,0,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 1,Not stated/Sup,243,1275,1,3,3,1,Farrer,NSW,243,29.47,0,0,1,120023,0.002024612,0,0,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 2,Australia,4104,1276,1,1,3,2,Farrer,NSW,4104,29.47,0,0,0,120023,0.034193446,1,0,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 2,Born overseas,245,1277,1,2,3,2,Farrer,NSW,245,29.47,0,1,0,120023,0.002041275,1,0,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 2,Not stated/Sup,126,1278,1,3,3,2,Farrer,NSW,126,29.47,0,0,1,120023,0.001049799,1,0,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 3,Australia,2129,1279,1,1,3,3,Farrer,NSW,2129,29.47,0,0,0,120023,0.017738267,0,1,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 3,Born overseas,316,1280,1,2,3,3,Farrer,NSW,316,29.47,0,1,0,120023,0.002632829,0,1,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 3,Not stated/Sup,36,1281,1,3,3,3,Farrer,NSW,36,29.47,0,0,1,120023,0.000299943,0,1,0,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 4,Australia,1008,1282,1,1,3,4,Farrer,NSW,1008,29.47,0,0,0,120023,0.00839839,0,0,1,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 4,Born overseas,99,1283,1,2,3,4,Farrer,NSW,99,29.47,0,1,0,120023,0.000824842,0,0,1,0,1,0
Farrer,Australian and not stated,Male,50-64,Group 4,Not stated/Sup,1343,1284,1,3,3,4,Farrer,NSW,1343,29.47,0,0,1,120023,0.011189522,0,0,1,0,1,0
Farrer,Australian and not stated,Male,65+,Group 1,Australia,6045,1285,1,1,4,1,Farrer,NSW,6045,29.47,0,0,0,120023,0.050365347,0,0,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 1,Born overseas,894,1286,1,2,4,1,Farrer,NSW,894,29.47,0,1,0,120023,0.007448572,0,0,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 1,Not stated/Sup,335,1287,1,3,4,1,Farrer,NSW,335,29.47,0,0,1,120023,0.002791132,0,0,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 2,Australia,2509,1288,1,1,4,2,Farrer,NSW,2509,29.47,0,0,0,120023,0.020904327,1,0,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 2,Born overseas,429,1289,1,2,4,2,Farrer,NSW,429,29.47,0,1,0,120023,0.003574315,1,0,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 2,Not stated/Sup,145,1290,1,3,4,2,Farrer,NSW,145,29.47,0,0,1,120023,0.001208102,1,0,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 3,Australia,1190,1291,1,1,4,3,Farrer,NSW,1190,29.47,0,0,0,120023,0.009914766,0,1,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 3,Born overseas,238,1292,1,2,4,3,Farrer,NSW,238,29.47,0,1,0,120023,0.001982953,0,1,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 3,Not stated/Sup,28,1293,1,3,4,3,Farrer,NSW,28,29.47,0,0,1,120023,0.000233289,0,1,0,0,0,1
Farrer,Australian and not stated,Male,65+,Group 4,Australia,1625,1294,1,1,4,4,Farrer,NSW,1625,29.47,0,0,0,120023,0.013539072,0,0,1,0,0,1
Farrer,Australian and not stated,Male,65+,Group 4,Born overseas,367,1295,1,2,4,4,Farrer,NSW,367,29.47,0,1,0,120023,0.003057747,0,0,1,0,0,1
Farrer,Australian and not stated,Male,65+,Group 4,Not stated/Sup,1501,1296,1,3,4,4,Farrer,NSW,1501,29.47,0,0,1,120023,0.012505936,0,0,1,0,0,1
Farrer,Australian and not stated,Female,18-34,Group 1,Australia,5412,1297,2,1,1,1,Farrer,NSW,5412,29.47,1,0,0,120023,0.045091357,0,0,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 1,Born overseas,176,1298,2,2,1,1,Farrer,NSW,176,29.47,1,1,0,120023,0.001466386,0,0,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 1,Not stated/Sup,92,1299,2,3,1,1,Farrer,NSW,92,29.47,1,0,1,120023,0.00076652,0,0,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 2,Australia,2796,1300,2,1,1,2,Farrer,NSW,2796,29.47,1,0,0,120023,0.023295535,1,0,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 2,Born overseas,72,1301,2,2,1,2,Farrer,NSW,72,29.47,1,1,0,120023,0.000599885,1,0,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 2,Not stated/Sup,38,1302,2,3,1,2,Farrer,NSW,38,29.47,1,0,1,120023,0.000316606,1,0,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 3,Australia,3557,1303,2,1,1,3,Farrer,NSW,3557,29.47,1,0,0,120023,0.029635986,0,1,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 3,Born overseas,205,1304,2,2,1,3,Farrer,NSW,205,29.47,1,1,0,120023,0.001708006,0,1,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 3,Not stated/Sup,37,1305,2,3,1,3,Farrer,NSW,37,29.47,1,0,1,120023,0.000308274,0,1,0,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 4,Australia,664,1306,2,1,1,4,Farrer,NSW,664,29.47,1,0,0,120023,0.005532273,0,0,1,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 4,Born overseas,38,1307,2,2,1,4,Farrer,NSW,38,29.47,1,1,0,120023,0.000316606,0,0,1,0,0,0
Farrer,Australian and not stated,Female,18-34,Group 4,Not stated/Sup,1160,1308,2,3,1,4,Farrer,NSW,1160,29.47,1,0,1,120023,0.009664814,0,0,1,0,0,0
Farrer,Australian and not stated,Female,35-49,Group 1,Australia,4287,1309,2,1,2,1,Farrer,NSW,4287,29.47,1,0,0,120023,0.035718154,0,0,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 1,Born overseas,264,1310,2,2,2,1,Farrer,NSW,264,29.47,1,1,0,120023,0.002199578,0,0,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 1,Not stated/Sup,137,1311,2,3,2,1,Farrer,NSW,137,29.47,1,0,1,120023,0.001141448,0,0,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 2,Australia,2298,1312,2,1,2,2,Farrer,NSW,2298,29.47,1,0,0,120023,0.01914633,1,0,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 2,Born overseas,105,1313,2,2,2,2,Farrer,NSW,105,29.47,1,1,0,120023,0.000874832,1,0,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 2,Not stated/Sup,58,1314,2,3,2,2,Farrer,NSW,58,29.47,1,0,1,120023,0.000483241,1,0,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 3,Australia,4273,1315,2,1,2,3,Farrer,NSW,4273,29.47,1,0,0,120023,0.03560151,0,1,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 3,Born overseas,402,1316,2,2,2,3,Farrer,NSW,402,29.47,1,1,0,120023,0.003349358,0,1,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 3,Not stated/Sup,83,1317,2,3,2,3,Farrer,NSW,83,29.47,1,0,1,120023,0.000691534,0,1,0,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 4,Australia,870,1318,2,1,2,4,Farrer,NSW,870,29.47,1,0,0,120023,0.007248611,0,0,1,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 4,Born overseas,84,1319,2,2,2,4,Farrer,NSW,84,29.47,1,1,0,120023,0.000699866,0,0,1,1,0,0
Farrer,Australian and not stated,Female,35-49,Group 4,Not stated/Sup,1055,1320,2,3,2,4,Farrer,NSW,1055,29.47,1,0,1,120023,0.008789982,0,0,1,1,0,0
Farrer,Australian and not stated,Female,50-64,Group 1,Australia,6477,1321,2,1,3,1,Farrer,NSW,6477,29.47,1,0,0,120023,0.053964657,0,0,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 1,Born overseas,493,1322,2,2,3,1,Farrer,NSW,493,29.47,1,1,0,120023,0.004107546,0,0,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 1,Not stated/Sup,275,1323,2,3,3,1,Farrer,NSW,275,29.47,1,0,1,120023,0.002291228,0,0,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 2,Australia,1790,1324,2,1,3,2,Farrer,NSW,1790,29.47,1,0,0,120023,0.014913808,1,0,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 2,Born overseas,142,1325,2,2,3,2,Farrer,NSW,142,29.47,1,1,0,120023,0.001183107,1,0,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 2,Not stated/Sup,62,1326,2,3,3,2,Farrer,NSW,62,29.47,1,0,1,120023,0.000516568,1,0,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 3,Australia,3486,1327,2,1,3,3,Farrer,NSW,3486,29.47,1,0,0,120023,0.029044433,0,1,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 3,Born overseas,406,1328,2,2,3,3,Farrer,NSW,406,29.47,1,1,0,120023,0.003382685,0,1,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 3,Not stated/Sup,77,1329,2,3,3,3,Farrer,NSW,77,29.47,1,0,1,120023,0.000641544,0,1,0,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 4,Australia,1394,1330,2,1,3,4,Farrer,NSW,1394,29.47,1,0,0,120023,0.011614441,0,0,1,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 4,Born overseas,161,1331,2,2,3,4,Farrer,NSW,161,29.47,1,1,0,120023,0.00134141,0,0,1,0,1,0
Farrer,Australian and not stated,Female,50-64,Group 4,Not stated/Sup,1313,1332,2,3,3,4,Farrer,NSW,1313,29.47,1,0,1,120023,0.01093957,0,0,1,0,1,0
Farrer,Australian and not stated,Female,65+,Group 1,Australia,7920,1333,2,1,4,1,Farrer,NSW,7920,29.47,1,0,0,120023,0.065987352,0,0,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 1,Born overseas,1188,1334,2,2,4,1,Farrer,NSW,1188,29.47,1,1,0,120023,0.009898103,0,0,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 1,Not stated/Sup,451,1335,2,3,4,1,Farrer,NSW,451,29.47,1,0,1,120023,0.003757613,0,0,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 2,Australia,524,1336,2,1,4,2,Farrer,NSW,524,29.47,1,0,0,120023,0.00436583,1,0,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 2,Born overseas,79,1337,2,2,4,2,Farrer,NSW,79,29.47,1,1,0,120023,0.000658207,1,0,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 2,Not stated/Sup,23,1338,2,3,4,2,Farrer,NSW,23,29.47,1,0,1,120023,0.00019163,1,0,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 3,Australia,1691,1339,2,1,4,3,Farrer,NSW,1691,29.47,1,0,0,120023,0.014088966,0,1,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 3,Born overseas,244,1340,2,2,4,3,Farrer,NSW,244,29.47,1,1,0,120023,0.002032944,0,1,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 3,Not stated/Sup,55,1341,2,3,4,3,Farrer,NSW,55,29.47,1,0,1,120023,0.000458246,0,1,0,0,0,1
Farrer,Australian and not stated,Female,65+,Group 4,Australia,2562,1342,2,1,4,4,Farrer,NSW,2562,29.47,1,0,0,120023,0.021345909,0,0,1,0,0,1
Farrer,Australian and not stated,Female,65+,Group 4,Born overseas,494,1343,2,2,4,4,Farrer,NSW,494,29.47,1,1,0,120023,0.004115878,0,0,1,0,0,1
Farrer,Australian and not stated,Female,65+,Group 4,Not stated/Sup,1696,1344,2,3,4,4,Farrer,NSW,1696,29.47,1,0,1,120023,0.014130625,0,0,1,0,0,1
Fowler,Australian and not stated,Male,18-34,Group 1,Australia,5516,1345,1,1,1,1,Fowler,NSW,5516,67.49,0,0,0,107329,0.051393379,0,0,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 1,Born overseas,2288,1346,1,2,1,1,Fowler,NSW,2288,67.49,0,1,0,107329,0.021317631,0,0,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 1,Not stated/Sup,109,1347,1,3,1,1,Fowler,NSW,109,67.49,0,0,1,107329,0.001015569,0,0,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 2,Australia,1644,1348,1,1,1,2,Fowler,NSW,1644,67.49,0,0,0,107329,0.015317389,1,0,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 2,Born overseas,651,1349,1,2,1,2,Fowler,NSW,651,67.49,0,1,0,107329,0.006065462,1,0,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 2,Not stated/Sup,30,1350,1,3,1,2,Fowler,NSW,30,67.49,0,0,1,107329,0.000279514,1,0,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 3,Australia,2529,1351,1,1,1,3,Fowler,NSW,2529,67.49,0,0,0,107329,0.023563063,0,1,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 3,Born overseas,1368,1352,1,2,1,3,Fowler,NSW,1368,67.49,0,1,0,107329,0.012745856,0,1,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 3,Not stated/Sup,36,1353,1,3,1,3,Fowler,NSW,36,67.49,0,0,1,107329,0.000335417,0,1,0,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 4,Australia,460,1354,1,1,1,4,Fowler,NSW,460,67.49,0,0,0,107329,0.004285887,0,0,1,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 4,Born overseas,311,1355,1,2,1,4,Fowler,NSW,311,67.49,0,1,0,107329,0.002897633,0,0,1,0,0,0
Fowler,Australian and not stated,Male,18-34,Group 4,Not stated/Sup,1204,1356,1,3,1,4,Fowler,NSW,1204,67.49,0,0,1,107329,0.011217844,0,0,1,0,0,0
Fowler,Australian and not stated,Male,35-49,Group 1,Australia,1442,1357,1,1,2,1,Fowler,NSW,1442,67.49,0,0,0,107329,0.013435325,0,0,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 1,Born overseas,3869,1358,1,2,2,1,Fowler,NSW,3869,67.49,0,1,0,107329,0.036048039,0,0,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 1,Not stated/Sup,110,1359,1,3,2,1,Fowler,NSW,110,67.49,0,0,1,107329,0.001024886,0,0,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 2,Australia,1049,1360,1,1,2,2,Fowler,NSW,1049,67.49,0,0,0,107329,0.009773687,1,0,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 2,Born overseas,1176,1361,1,2,2,2,Fowler,NSW,1176,67.49,0,1,0,107329,0.010956964,1,0,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 2,Not stated/Sup,42,1362,1,3,2,2,Fowler,NSW,42,67.49,0,0,1,107329,0.00039132,1,0,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 3,Australia,790,1363,1,1,2,3,Fowler,NSW,790,67.49,0,0,0,107329,0.007360546,0,1,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 3,Born overseas,2261,1364,1,2,2,3,Fowler,NSW,2261,67.49,0,1,0,107329,0.021066068,0,1,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 3,Not stated/Sup,30,1365,1,3,2,3,Fowler,NSW,30,67.49,0,0,1,107329,0.000279514,0,1,0,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 4,Australia,261,1366,1,1,2,4,Fowler,NSW,261,67.49,0,0,0,107329,0.002431775,0,0,1,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 4,Born overseas,858,1367,1,2,2,4,Fowler,NSW,858,67.49,0,1,0,107329,0.007994112,0,0,1,1,0,0
Fowler,Australian and not stated,Male,35-49,Group 4,Not stated/Sup,946,1368,1,3,2,4,Fowler,NSW,946,67.49,0,0,1,107329,0.00881402,0,0,1,1,0,0
Fowler,Australian and not stated,Male,50-64,Group 1,Australia,1257,1369,1,1,3,1,Fowler,NSW,1257,67.49,0,0,0,107329,0.011711653,0,0,0,0,1,0
Fowler,Australian and not stated,Male,50-64,Group 1,Born overseas,5237,1370,1,2,3,1,Fowler,NSW,5237,67.49,0,1,0,107329,0.048793895,0,0,0,0,1,0
Fowler,Australian and not stated,Male,50-64,Group 1,Not stated/Sup,151,1371,1,3,3,1,Fowler,NSW,151,67.49,0,0,1,107329,0.001406889,0,0,0,0,1,0
Fowler,Australian and not stated,Male,50-64,Group 2,Australia,930,1372,1,1,3,2,Fowler,NSW,930,67.49,0,0,0,107329,0.008664946,1,0,0,0,1,0
Fowler,Australian and not stated,Male,50-64,Group 2,Born overseas,1460,1373,1,2,3,2,Fowler,NSW,1460,67.49,0,1,0,107329,0.013603034,1,0,0,0,1,0
Fowler,Australian and not stated,Male,50-64,Group 2,Not stated/Sup,49,1374,1,3,3,2,Fowler,NSW,49,67.49,0,0,1,107329,0.00045654,1,0,0,0,1,0
Fowler,Australian and not stated,Male,50-64,Group 3,Australia,488,1375,1,1,3,3,Fowler,NSW,488,67.49,0,0,0,107329,0.004546767,0,1,0,0,1,0
Fowler,Australian and not stated,Male,50-64,Group 3,Born overseas,1583,1376,1,2,3,3,Fowler,NSW,1583,67.49,0,1,0,107329,0.014749043,0,1,0,0,1,0
